19790110	11	-22
19820111	11	-39
19840121	11	-11
19841219	11	-100
19850204	11	-111
19850205	11	-94
19851126	11	-11
19871215	11	-11
19880104	11	-6
19901208	11	-22
19901231	11	-83
19910303	11	-11
19930108	11	-89
19931127	11	-22
19940119	11	-11
19941122	11	-28
19951210	11	-22
19961124	11	-56
19961216	11	-22
19980113	11	-39
20000429	11	111
20001124	11	-39
20001214	11	-6
20040104	11	-22
20040108	11	-28
20041128	11	-33
20061130	11	0
20071127	11	-6
20071214	11	6
20080118	11	-22
20081220	11	-44
20091211	11	-128
20091230	11	-6
20110105	11	-11
20120117	11	0
20130117	11	-17
20130120	11	-50
20131227	11	-22
19500108	17	-11
19500112	17	-33
19510130	17	-106
19511225	17	-67
19511227	17	-6
19511230	17	-11
19511231	17	-50
19521118	17	0
19521201	17	-56
19541227	17	-11
19550104	17	-39
19550107	17	-28
19550108	17	0
19551228	17	-44
19560128	17	-94
19560130	17	-122
19570123	17	-6
19600109	17	-22
19600115	17	-11
19600120	17	-39
19610104	17	-28
19611214	17	-11
19620113	17	-22
19620123	17	-106
19630114	17	-39
19641230	17	0
19641231	17	-39
19651219	17	-39
19671219	17	-11
19680127	17	-33
19681222	17	-11
19690101	17	-22
19690127	17	-39
19690130	17	-72
19710103	17	-22
19710105	17	-67
19710107	17	-6
19730110	17	-28
19730111	17	-11
19751213	17	0
19761221	17	-11
19771122	17	-67
19771123	17	-67
19780104	17	-28
19781121	17	-78
19781216	17	-17
19781228	17	-83
19781229	17	-106
19790111	17	-6
19800110	17	-22
19800215	17	-22
19820101	17	0
19820112	17	-11
19831219	17	-17
19831228	17	-72
19840119	17	-56
19840120	17	-61
19840122	17	6
19850128	17	-11
19880101	17	-17
19880203	17	-28
19891215	17	0
19891228	17	-33
19900215	17	-78
19910102	17	-22
19910106	17	-78
19930101	17	6
19930103	17	-6
19930110	17	-111
19930113	17	-78
19930123	17	-17
19931224	17	-56
19931231	17	72
19940120	17	-28
19941205	17	-67
19960127	17	-11
19970208	17	-22
20020121	17	-6
20031231	17	-17
20040101	17	0
20040102	17	6
20041224	17	6
20051218	17	-50
20061221	17	0
20080203	17	-11
20081215	17	-72
20081218	17	-6
20081227	17	17
20090105	17	-6
20090131	17	-33
20090211	17	6
20091213	17	-39
20110101	17	-44
20110102	17	-56
20110226	17	-89
20110227	17	0
20111215	17	6
20130101	17	-44
20130124	17	0
20131218	17	0
20141229	17	-56
20141231	17	-61
19500115	22	-111
19500204	22	-72
19520121	22	-11
19521117	22	-6
19540116	22	-11
19540127	22	0
19550110	22	-44
19551216	22	0
19551218	22	-39
19551219	22	-11
19570116	22	-72
19590106	22	-50
19591117	22	-11
19600102	22	-22
19600111	22	-17
19600305	22	-11
19611215	22	0
19620122	22	-122
19651217	22	-83
19651231	22	0
19671218	22	0
19681220	22	-56
19681229	22	-61
19690102	22	0
19690103	22	-6
19690104	22	6
19720204	22	-28
19720205	22	0
19740103	22	-33
19750131	22	-17
19770102	22	-39
19770105	22	-83
19780102	22	-11
19780125	22	0
19781221	22	-11
19790128	22	-44
19790203	22	-128
19800111	22	-39
19810205	22	-17
19811231	22	0
19820102	22	-6
19820106	22	-128
19820109	22	-72
19820113	22	-6
19821231	22	-67
19830112	22	-11
19841202	22	-17
19841209	22	11
19850206	22	6
19851229	22	-11
19861219	22	17
19871216	22	0
19871217	22	-11
19871219	22	-33
19871231	22	-17
19891219	22	-6
19910101	22	-17
19921208	22	22
19930102	22	0
19930106	22	-72
19930114	22	-33
19930115	22	-17
19930217	22	-33
19931128	22	-17
19941206	22	-44
19941207	22	-44
19960113	22	11
19960128	22	-6
19961122	22	0
19970126	22	-44
19981206	22	6
20011229	22	6
20031229	22	-106
20070113	22	-72
20070115	22	-89
20071226	22	6
20071227	22	0
20081225	22	-22
20081226	22	-22
20091207	22	-61
20091212	22	-56
20110109	22	-6
20131230	22	11
20140101	22	11
20141114	22	-6
19500101	28	-22
19500105	28	-44
19500109	28	-11
19500111	28	-11
19500124	28	-61
19510309	28	-50
19520219	28	0
19540119	28	-72
19540125	28	-11
19550105	28	6
19551214	28	-6
19560203	28	-56
19561230	28	-22
19570108	28	0
19570117	28	-94
19600104	28	-50
19600105	28	-11
19600114	28	-22
19611212	28	-11
19611213	28	-17
19620303	28	-17
19641228	28	0
19641229	28	0
19650104	28	0
19650113	28	0
19660101	28	0
19660121	28	-17
19660122	28	-6
19690122	28	-39
19700104	28	-39
19700105	28	-56
19700106	28	-50
19700108	28	0
19710104	28	-61
19710226	28	0
19720126	28	-67
19730105	28	-6
19730106	28	-44
19740102	28	-67
19741224	28	-17
19770104	28	-33
19781124	28	-44
19781125	28	-11
19781128	28	-17
19781207	28	-72
19781208	28	-67
19790204	28	-22
19820103	28	0
19820105	28	-39
19850105	28	-44
19850208	28	0
19851122	28	-67
19851127	28	-44
19851228	28	-78
19860218	28	0
19880109	28	22
19880123	28	-6
19881125	28	6
19890202	28	-111
19890206	28	-111
19890211	28	-28
19901227	28	-11
19911130	28	-17
19911210	28	-11
19921207	28	-28
19930116	28	-78
19931122	28	11
19931226	28	-33
19931227	28	-44
19940225	28	0
19941204	28	-22
19941208	28	0
19950107	28	-11
19961204	28	0
19961215	28	-11
19970125	28	-33
19971226	28	-28
20000113	28	-6
20010208	28	-6
20010210	28	-33
20031123	28	-28
20040103	28	6
20041130	28	0
20051204	28	-6
20051213	28	-44
20060220	28	-67
20070116	28	-50
20070119	28	-11
20070120	28	-22
20071129	28	-6
20071212	28	-22
20080120	28	-6
20090104	28	-33
20090125	28	-11
20090213	28	6
20091214	28	17
20101122	28	-6
20110106	28	11
20110110	28	0
20110225	28	-56
20111208	28	-33
20120116	28	-22
20120305	28	-6
20131225	28	-11
20140205	28	-56
19500107	33	0
19500120	33	0
19500205	33	0
19510119	33	-6
19510128	33	-111
19511228	33	0
19520105	33	-22
19520106	33	-28
19520122	33	-6
19520123	33	0
19520218	33	-6
19521216	33	-11
19531231	33	11
19540124	33	-11
19540126	33	0
19550111	33	-6
19550127	33	-11
19550128	33	-33
19550304	33	-22
19551217	33	6
19551231	33	-72
19560126	33	-6
19560205	33	-39
19560209	33	-33
19560305	33	-6
19570107	33	0
19570221	33	-44
19571230	33	-17
19600103	33	-61
19600113	33	-28
19600122	33	-11
19600304	33	-11
19611210	33	-39
19620112	33	-11
19620124	33	-11
19620224	33	-50
19630115	33	6
19641216	33	-100
19651216	33	-56
19651224	33	6
19660120	33	-33
19680126	33	0
19680130	33	-17
19690116	33	6
19690119	33	-17
19700107	33	-22
19700112	33	-17
19701220	33	-17
19710114	33	-6
19711228	33	-50
19711229	33	-17
19720129	33	-89
19720201	33	-56
19720203	33	-83
19721216	33	-11
19740211	33	0
19741229	33	-6
19750109	33	-17
19750111	33	-6
19750130	33	-44
19750201	33	-33
19750209	33	-17
19760124	33	-44
19761211	33	11
19770111	33	0
19771121	33	-78
19771219	33	-28
19781127	33	-22
19781209	33	-28
19790112	33	0
19790114	33	0
19790119	33	-56
19790120	33	17
19790129	33	-106
19800119	33	-17
19800216	33	-6
19801208	33	-50
19801210	33	-50
19820205	33	-56
19820207	33	-33
19821112	33	-39
19821224	33	-6
19840115	33	-61
19841218	33	-61
19850115	33	-11
19860214	33	0
19860215	33	6
19861212	33	-11
19870117	33	-56
19871223	33	-11
19871225	33	-11
19880124	33	-11
19881226	33	0
19891223	33	0
19900207	33	-6
19900214	33	-89
19900216	33	0
19910131	33	-56
19921202	33	22
19931117	33	22
19931229	33	-11
19940127	33	17
19960129	33	-11
19960130	33	-94
19960225	33	-56
19961120	33	-11
19961222	33	11
19961228	33	-6
19970117	33	-11
19971219	33	-6
19971220	33	-11
19971223	33	-6
19971227	33	-17
19980109	33	-28
19990317	33	128
19991210	33	11
20000112	33	-6
20001213	33	-22
20011208	33	6
20011222	33	0
20011231	33	11
20020101	33	0
20020130	33	-17
20041203	33	-22
20051205	33	6
20051206	33	-6
20051220	33	0
20060218	33	-72
20061129	33	-39
20070102	33	33
20070204	33	22
20071202	33	33
20071222	33	0
20071228	33	11
20080101	33	-6
20080107	33	0
20080128	33	-17
20090128	33	6
20091228	33	-39
20091231	33	0
20101126	33	-6
20110121	33	28
20110302	33	6
20111222	33	-61
20120101	33	-6
20120107	33	28
20120118	33	-6
20130125	33	0
20131205	33	-94
20140116	33	-17
19500113	39	-17
19510307	39	-61
19510310	39	-22
19511209	39	-39
19511219	39	0
19511224	39	-61
19520107	39	-11
19520108	39	-6
19520111	39	0
19520117	39	-50
19520222	39	-11
19520223	39	-6
19521130	39	-89
19521226	39	-11
19541228	39	-6
19550126	39	-22
19551227	39	6
19560210	39	-6
19560224	39	6
19561225	39	-28
19561229	39	-61
19570102	39	0
19570109	39	0
19570220	39	-6
19581117	39	-22
19590209	39	6
19600116	39	6
19600118	39	-22
19600121	39	-6
19611125	39	-33
19620225	39	-56
19671214	39	-44
19671221	39	-22
19681217	39	6
19690108	39	0
19690109	39	6
19690115	39	0
19690117	39	-11
19690121	39	-22
19690202	39	0
19700103	39	-17
19700111	39	-28
19701122	39	-33
19701201	39	0
19701204	39	-22
19710102	39	-50
19710227	39	-17
19711230	39	6
19720116	39	-6
19720130	39	-78
19720131	39	-61
19740101	39	-33
19740210	39	-6
19741231	39	-17
19750110	39	-22
19751129	39	-50
19760123	39	-28
19761210	39	17
19770109	39	-39
19771230	39	-11
19780126	39	6
19790115	39	-50
19790116	39	-39
19790124	39	-44
19790125	39	-44
19790216	39	6
19791127	39	-17
19800202	39	0
19801207	39	-39
19801209	39	-50
19801211	39	-11
19810202	39	-11
19810209	39	-17
19811223	39	0
19821125	39	-50
19821212	39	6
19821225	39	6
19831216	39	-6
19831218	39	-6
19831220	39	-44
19840102	39	6
19841211	39	6
19850112	39	-39
19850119	39	0
19870118	39	-11
19880202	39	-72
19881201	39	-28
19881202	39	-22
19890303	39	-39
19891216	39	-39
19891220	39	0
19910105	39	-72
19931124	39	-56
19931228	39	-56
19931230	39	0
19941123	39	-22
19950102	39	-28
19970113	39	-78
19970118	39	11
19970128	39	0
19971222	39	-22
19971224	39	11
19980111	39	-22
19990108	39	-6
19991230	39	-39
19991231	39	22
20000107	39	-17
20000111	39	6
20001110	39	0
20001119	39	-61
20001123	39	-67
20001125	39	17
20001212	39	-17
20011209	39	28
20011215	39	-6
20020105	39	28
20020126	39	17
20020127	39	22
20031103	39	-61
20031125	39	22
20031227	39	-6
20040109	39	-6
20050116	39	-11
20051216	39	-89
20061128	39	-11
20061223	39	28
20061230	39	-33
20071125	39	-44
20071215	39	28
20080103	39	33
20080110	39	39
20080116	39	-44
20080122	39	-78
20080131	39	28
20081214	39	-61
20081219	39	-67
20090126	39	-44
20090210	39	-28
20091215	39	28
20101123	39	-67
20110103	39	-72
20110104	39	-67
20110219	39	-11
20111120	39	-44
20111227	39	39
20120322	39	-6
20130104	39	11
20130106	39	-11
20130116	39	0
20131214	39	6
20140103	39	-44
20141201	39	-22
19500206	44	6
19510120	44	0
19510225	44	-11
19510303	44	-6
19511124	44	17
19511207	44	-33
19511208	44	-11
19511214	44	-33
19520110	44	6
19520220	44	0
19521129	44	-100
19531223	44	-11
19540118	44	-6
19540128	44	6
19540211	44	-33
19550106	44	0
19560220	44	6
19560306	44	-89
19561028	44	-11
19561208	44	-22
19570101	44	11
19570103	44	17
19570115	44	-6
19570122	44	0
19571130	44	-17
19571212	44	-6
19581129	44	-28
19590102	44	-22
19590208	44	-6
19600101	44	-67
19600117	44	11
19600123	44	-11
19600302	44	-22
19610102	44	-11
19611126	44	-17
19620116	44	11
19620117	44	6
19620118	44	-11
19620227	44	-83
19630110	44	-33
19630201	44	0
19631213	44	-56
19640123	44	6
19641113	44	11
19641220	44	-22
19650108	44	17
19651225	44	11
19651230	44	6
19660320	44	6
19661209	44	17
19680105	44	6
19680112	44	-22
19681219	44	-11
19681228	44	6
19690111	44	0
19690113	44	0
19690114	44	6
19690118	44	-33
19690120	44	-6
19690205	44	-6
19691203	44	-56
19691204	44	-6
19701202	44	11
19710129	44	11
19711212	44	6
19711213	44	6
19711227	44	-28
19720104	44	-39
19720202	44	-78
19721214	44	-56
19730123	44	-6
19731105	44	0
19741225	44	11
19741230	44	-6
19750127	44	-56
19750206	44	-6
19751206	44	0
19751212	44	-33
19760126	44	-17
19761212	44	0
19761224	44	39
19770101	44	-44
19770106	44	-83
19770123	44	-33
19771120	44	-33
19771229	44	-11
19780128	44	-17
19790113	44	6
19790118	44	-72
19790126	44	-56
19791120	44	11
19791126	44	17
19800105	44	11
19800107	44	-50
19800121	44	-39
19800214	44	0
19801205	44	6
19801214	44	22
19801218	44	28
19810203	44	-39
19810211	44	-17
19811228	44	6
19811230	44	-17
19820104	44	-22
19820114	44	17
19820206	44	-44
19820209	44	-44
19820210	44	-89
19821219	44	11
19821228	44	-50
19821229	44	-67
19821230	44	-67
19831124	44	33
19831203	44	11
19831217	44	-17
19840117	44	-78
19840118	44	-78
19841125	44	22
19850106	44	-22
19850107	44	0
19851119	44	-17
19851121	44	-22
19851213	44	-61
19851221	44	-67
19851227	44	-72
19851230	44	-17
19851231	44	-17
19860212	44	0
19861213	44	22
19861214	44	39
19870116	44	-56
19870124	44	33
19871221	44	22
19871226	44	-44
19871227	44	-33
19871229	44	-17
19880105	44	0
19880106	44	-11
19880107	44	0
19881229	44	-33
19890115	44	0
19890124	44	-17
19890125	44	-11
19890207	44	-106
19901214	44	6
19911218	44	17
19911219	44	22
19920101	44	11
19920113	44	28
19921205	44	-44
19930218	44	-50
19930220	44	-17
19931120	44	22
19931219	44	-50
19940101	44	44
19940126	44	6
19940209	44	-78
19941209	44	6
19950101	44	-33
19950213	44	-44
19951218	44	22
19960125	44	6
19961220	44	-28
19970209	44	-50
19971208	44	22
19981129	44	22
19981224	44	-44
19990109	44	17
20000115	44	-11
20000125	44	-17
20000422	44	167
20001112	44	-28
20001126	44	22
20001221	44	0
20010118	44	-28
20011124	44	28
20011202	44	33
20011225	44	-17
20011230	44	-17
20021226	44	28
20031228	44	22
20040113	44	-6
20041204	44	22
20051201	44	0
20051202	44	17
20051214	44	-67
20051217	44	-78
20060221	44	-44
20060310	44	-6
20061202	44	-17
20061205	44	17
20061217	44	-56
20070111	44	-28
20070112	44	-78
20070121	44	-11
20070122	44	22
20071201	44	-28
20080108	44	-6
20080130	44	0
20080205	44	33
20081126	44	-22
20090127	44	-28
20100109	44	28
20101230	44	-22
20120229	44	0
20120301	44	-11
20121110	44	-28
20130102	44	-56
20130111	44	-33
20130119	44	-44
20131212	44	-61
20131215	44	17
20131217	44	-6
20131219	44	-17
20131220	44	-6
20131231	44	22
20140119	44	-28
20140128	44	22
20141203	44	11
19500110	50	11
19500127	50	-61
19501114	50	-17
19510308	50	-6
19520115	50	22
19520118	50	-6
19520125	50	11
19520221	50	-28
19521120	50	-17
19521128	50	-106
19531225	50	6
19531226	50	28
19531230	50	-11
19540123	50	-6
19541129	50	-22
19541202	50	-44
19541219	50	-39
19550226	50	0
19550325	50	11
19551111	50	-17
19551120	50	17
19551205	50	-11
19551229	50	-28
19551230	50	-11
19560206	50	0
19560214	50	-6
19560222	50	-6
19560223	50	-11
19561204	50	0
19561221	50	-17
19570201	50	11
19571213	50	28
19581116	50	-50
19590107	50	6
19590212	50	-44
19591209	50	-22
19600125	50	33
19601210	50	-33
19601211	50	-11
19611120	50	-44
19611216	50	0
19620226	50	-94
19621129	50	6
19621226	50	-61
19630119	50	-61
19640121	50	0
19640122	50	0
19641127	50	0
19650101	50	0
19650109	50	-11
19651229	50	0
19671213	50	-61
19680103	50	-6
19680104	50	-11
19680110	50	0
19690112	50	-11
19690131	50	-6
19690201	50	-6
19690209	50	17
19691227	50	0
19700109	50	6
19700110	50	-39
19700116	50	22
19700117	50	17
19701219	50	-33
19701224	50	0
19710101	50	-39
19710228	50	-67
19710301	50	-106
19710302	50	-56
19720124	50	11
19721204	50	-33
19730104	50	-50
19730112	50	0
19731226	50	-6
19740121	50	-33
19741223	50	-44
19750101	50	-6
19750204	50	0
19750205	50	-6
19751214	50	-17
19751222	50	11
19760102	50	-39
19760103	50	6
19761222	50	0
19770112	50	11
19771220	50	6
19780101	50	-11
19780127	50	-17
19781111	50	-56
19781122	50	-89
19781129	50	22
19781210	50	33
19781217	50	-11
19781218	50	-28
19790123	50	-50
19791129	50	11
19791212	50	-11
19800116	50	6
19800306	50	28
19801219	50	-11
19810210	50	-22
19811214	50	33
19811224	50	11
19820211	50	-67
19820223	50	0
19830121	50	0
19831207	50	17
19831231	50	6
19840101	50	-28
19841208	50	-28
19841212	50	0
19841216	50	6
19850101	50	-50
19850120	50	33
19850201	50	0
19850304	50	22
19850327	50	0
19860213	50	0
19861221	50	28
19871230	50	-33
19880103	50	-22
19880108	50	-6
19880131	50	17
19880201	50	-44
19890126	50	-33
19890208	50	-100
19890219	50	28
19890305	50	-6
19900125	50	-11
19900208	50	22
19901201	50	-11
19901202	50	17
19901213	50	6
19910119	50	-17
19911217	50	-11
19921217	50	22
19921218	50	-39
19930105	50	-17
19930221	50	-17
19931116	50	-6
19931129	50	33
19941103	50	-11
19941112	50	6
19941211	50	22
19950105	50	-39
19950117	50	22
19960123	50	11
19960223	50	11
19960224	50	-11
19961121	50	-17
19961223	50	6
19961226	50	6
19970114	50	-72
19970122	50	22
19970203	50	-33
19970210	50	-50
19971225	50	17
19980104	50	33
19981207	50	6
19990126	50	0
20001113	50	-28
20001210	50	11
20001220	50	33
20010104	50	0
20011128	50	-6
20011201	50	39
20011205	50	6
20020117	50	11
20031122	50	-17
20040111	50	6
20040123	50	-22
20041126	50	11
20050117	50	-33
20051125	50	33
20051128	50	-17
20051129	50	-6
20060126	50	6
20061201	50	6
20061209	50	6
20061218	50	-39
20070101	50	-22
20070106	50	33
20071211	50	-33
20071217	50	28
20071223	50	33
20080109	50	-6
20080117	50	-39
20080119	50	6
20080125	50	-67
20081231	50	44
20090311	50	-39
20091225	50	-50
20091226	50	-39
20100101	50	28
20101129	50	6
20101130	50	39
20110107	50	28
20110217	50	17
20110224	50	-22
20111204	50	-17
20111216	50	17
20111221	50	-6
20120109	50	17
20130105	50	6
20130112	50	-61
20130127	50	22
20130128	50	22
20131216	50	6
20131221	50	33
20140118	50	-22
20140129	50	39
20140204	50	-44
20141113	50	0
20141202	50	11
19510107	56	-28
19510110	56	22
19510304	56	-6
19510306	56	-33
19511217	56	0
19520109	56	17
19520112	56	6
19520113	56	-39
19520114	56	11
19520116	56	-17
19520212	56	-11
19520213	56	-17
19520214	56	22
19520215	56	28
19520217	56	-22
19520305	56	11
19521202	56	6
19521225	56	-28
19531224	56	17
19540103	56	11
19540129	56	6
19540130	56	11
19540310	56	11
19541128	56	-17
19550102	56	-6
19550117	56	22
19550303	56	-11
19550313	56	0
19551213	56	-6
19551223	56	11
19560107	56	17
19560114	56	33
19560129	56	-11
19560217	56	-28
19560307	56	17
19570203	56	11
19571204	56	22
19581224	56	-28
19591231	56	-22
19600108	56	0
19600124	56	11
19600227	56	-83
19600228	56	-33
19601217	56	22
19610103	56	-50
19611124	56	22
19620102	56	11
19620301	56	0
19621227	56	-28
19630109	56	11
19630116	56	-6
19630128	56	-22
19631204	56	-22
19631215	56	17
19640118	56	28
19650103	56	0
19651215	56	-61
19660110	56	28
19660123	56	6
19661208	56	0
19661227	56	11
19670105	56	0
19680108	56	-11
19680111	56	0
19690105	56	17
19690110	56	11
19690206	56	-17
19690207	56	-11
19701126	56	11
19701130	56	17
19701222	56	-22
19701225	56	22
19701226	56	6
19701229	56	17
19710111	56	-6
19710128	56	22
19711204	56	22
19711211	56	0
19711223	56	17
19711225	56	6
19711231	56	28
19720125	56	11
19730119	56	0
19741222	56	6
19750102	56	-6
19750202	56	-6
19750207	56	6
19750208	56	0
19751117	56	0
19760113	56	17
19761205	56	0
19761225	56	44
19770107	56	-100
19771119	56	-11
19771209	56	-22
19771223	56	0
19771224	56	28
19771228	56	-17
19781110	56	-61
19781123	56	-67
19781126	56	-11
19781222	56	6
19781227	56	-56
19790117	56	-61
19790217	56	28
19790221	56	-11
19800120	56	-39
19811130	56	0
19811221	56	11
19811226	56	6
19811227	56	6
19820119	56	17
19820224	56	6
19821122	56	-17
19821124	56	-50
19821205	56	11
19831201	56	-6
19831205	56	28
19840116	56	-83
19841210	56	-6
19841215	56	11
19841229	56	0
19850102	56	-56
19850109	56	-56
19850114	56	-11
19850202	56	-11
19851110	56	0
19851112	56	-28
19851206	56	22
19851218	56	-56
19851223	56	-67
19860217	56	0
19861114	56	44
19861205	56	33
19861206	56	22
19870119	56	22
19871212	56	-6
19871222	56	0
19880111	56	39
19881127	56	17
19881203	56	-28
19881225	56	33
19890107	56	6
19890108	56	6
19890121	56	50
19890127	56	-33
19890209	56	-39
19890222	56	33
19890224	56	11
19891230	56	-6
19900124	56	-11
19900126	56	0
19900127	56	-11
19900201	56	0
19900217	56	22
19901203	56	22
19910103	56	-39
19910128	56	6
19921219	56	-22
19921226	56	44
19921231	56	6
19930122	56	17
19930216	56	-28
19930222	56	-11
19931217	56	-44
19931223	56	-22
19931225	56	-61
19940205	56	-78
19940208	56	-78
19941116	56	28
19941120	56	-11
19941203	56	11
19941215	56	11
19941231	56	6
19950106	56	-28
19950108	56	17
19951227	56	-33
19951228	56	-39
19960112	56	6
19960114	56	22
19960118	56	0
19960226	56	-56
19961123	56	-56
19961207	56	33
19971209	56	17
19971214	56	-6
19980110	56	-28
19981204	56	6
19990111	56	22
20000114	56	17
20000120	56	-33
20000130	56	6
20001118	56	-56
20011123	56	22
20011127	56	28
20011206	56	6
20011224	56	-22
20011227	56	17
20020112	56	-17
20020120	56	11
20020123	56	-6
20020131	56	11
20020201	56	22
20030111	56	11
20030120	56	22
20030123	56	-39
20030305	56	0
20031210	56	28
20031211	56	39
20031230	56	-72
20040110	56	11
20041231	56	11
20050108	56	17
20050109	56	11
20050206	56	33
20051203	56	0
20051208	56	-44
20060127	56	22
20071213	56	-28
20071229	56	17
20080106	56	-6
20080124	56	-78
20080129	56	0
20080202	56	-6
20080207	56	39
20081210	56	39
20090103	56	-22
20090202	56	-28
20090209	56	-39
20090214	56	-28
20091201	56	50
20091223	56	-28
20110216	56	22
20110301	56	-6
20111116	56	-6
20111119	56	-17
20111212	56	-17
20111214	56	-17
20111217	56	6
20111224	56	6
20120110	56	6
20120114	56	-17
20120115	56	-28
20120217	56	56
20120226	56	-6
20120227	56	-17
20130103	56	-61
20130123	56	0
20130204	56	44
20131226	56	-22
20140108	56	22
20141205	56	56
20141214	56	6
19500106	61	17
19500207	61	11
19501119	61	-39
19510109	61	6
19510118	61	-6
19510206	61	11
19511220	61	17
19511223	61	0
19530101	61	6
19530221	61	6
